"treat" "age" "educ" "black" "hispan" "married" "nodegree" "re74" "re75" "re78"
0 17 11 1 0 0 1 0 2680 26.6
0 50 8 0 0 1 1 18500 25200 25600
0 35 16 0 0 1 0 17900 25200 22200
0 21 15 0 0 0 0 2240 3290 2600
0 46 14 0 0 1 0 25900 25200 25600
0 33 14 0 0 0 0 25900 25200 25600
0 42 13 0 0 1 0 19800 17300 208
0 26 12 0 0 1 0 0 7180 15100
0 29 18 0 0 1 0 24100 25200 22000
0 24 13 0 0 0 0 0 6610 3400
0 34 12 1 0 1 0 25900 25200 25600
0 53 12 0 0 1 0 25900 25200 19100
0 40 12 0 1 0 0 13600 2230 876
0 39 18 0 0 1 0 25900 25200 20300
0 24 16 0 0 1 0 19800 22500 0
0 54 8 0 0 1 1 12300 14200 11500
0 39 12 0 0 1 0 25900 25200 25600
0 30 12 0 0 1 0 0 0 0
0 53 12 0 0 1 0 25900 25200 25600
0 42 12 0 0 1 0 25900 25200 25600
0 26 16 0 0 1 0 17600 18600 23400
0 23 16 0 0 1 0 2150 3720 8880
0 39 10 0 0 1 1 25900 24900 25600
0 35 11 0 0 1 1 20900 21000 24000
0 26 14 0 0 0 0 20500 6090 18500
0 45 0 0 0 0 1 0 0 0
0 23 16 0 0 1 0 5510 14500 21000
0 29 16 0 0 1 0 13600 21100 23400
0 29 12 0 0 1 0 25900 15400 0
0 32 14 0 0 1 0 25900 25200 25600
0 48 8 0 0 1 1 24100 23700 25600
0 44 12 0 0 1 0 25900 25100 25600
0 19 12 0 0 0 0 5960 10200 0
0 16 9 0 0 0 1 0 519 4060
0 55 7 0 0 1 1 4460 15300 6970
0 40 12 0 0 1 0 21500 20200 24700
0 41 6 0 0 1 1 13900 14600 7100
0 18 12 0 0 0 0 0 0 1360
0 19 11 0 0 0 1 3450 6960 21400
0 41 5 0 0 1 1 10800 12000 19500
0 17 10 0 0 0 1 568 1530 6230
0 25 12 0 0 1 0 4800 10400 19000
0 45 8 0 0 1 1 11100 10600 10300
0 54 10 0 0 1 1 5670 7420 6920
0 44 12 0 0 1 0 25900 25200 25600
0 19 12 0 0 0 0 0 0 983
0 27 12 0 0 1 0 13800 14500 13100
0 35 12 0 0 1 0 1470 2720 0
0 31 8 0 0 1 1 25000 20900 24400
0 26 12 0 0 1 0 0 0 11200
0 48 12 0 0 1 0 13200 13200 7740
0 33 12 0 0 1 0 14300 13900 6190
0 22 13 0 1 1 0 19200 20800 23000
0 41 12 0 0 1 0 25600 21100 22100
0 46 11 0 0 1 1 5670 4970 0
0 16 10 0 0 0 1 0 0 0
0 25 12 0 0 1 0 0 0 0
0 51 12 0 0 1 0 20500 19900 18500
0 25 13 0 0 1 0 24200 25200 25600
0 32 14 0 0 1 0 25900 25200 25600
0 40 16 0 0 1 0 25900 25200 8800
0 17 10 0 0 0 1 208 1030 9140
0 32 17 0 0 1 0 25900 25200 25600
0 48 17 0 0 1 0 25900 25200 25600
0 19 13 0 0 0 0 2690 3370 5710
0 31 12 0 0 1 0 25900 25200 25600
0 29 13 0 0 1 0 16300 17900 24400
0 42 6 0 0 1 1 18800 11100 19100
0 31 12 0 0 1 0 22400 14600 22300
0 44 11 1 0 1 1 0 0 0
0 28 14 0 0 1 0 23100 23500 25600
0 55 12 0 0 1 0 25900 24700 23100
0 40 12 0 0 1 0 25900 25200 25600
0 43 12 0 0 1 0 24200 25200 23900
0 45 8 0 0 1 1 25900 25200 24800
0 16 10 0 0 0 1 4680 2590 3160
0 50 11 0 0 1 1 0 0 0
0 42 12 0 0 1 0 10400 0 0
0 22 14 0 0 1 0 9460 12600 0
0 20 12 0 0 1 0 17500 18700 21100
0 24 11 0 0 1 1 18000 15000 23200
0 55 10 0 0 1 1 15500 1070 12100
0 20 12 0 0 1 0 13900 18700 5910
0 49 10 0 0 0 1 25800 23100 22400
0 27 12 0 0 0 0 4760 0 10600
0 53 12 0 0 1 0 21100 21100 22000
0 23 13 0 0 0 0 6230 10900 14200
0 22 13 0 0 0 0 10600 18800 16200
0 33 16 0 0 1 0 25900 25200 25600
0 28 13 0 0 1 0 25900 25200 25600
0 19 12 0 0 0 0 2390 3670 0
0 55 11 0 0 1 1 12100 11900 7220
0 20 12 0 0 0 0 3090 3880 11100
0 33 12 0 0 1 0 25900 25200 25600
0 29 18 0 0 1 0 25900 24400 25600
0 32 12 0 0 1 0 16200 4710 12200
0 32 12 0 0 1 0 24100 25200 25600
0 45 10 0 0 1 1 19900 20200 22700
0 32 8 0 0 1 1 23400 25200 6370
0 45 8 0 0 1 1 23100 21900 25500
0 26 12 0 0 1 0 7650 25200 11400
0 27 0 0 0 0 1 8250 8360 8430
0 34 10 0 0 1 1 0 0 12600
0 23 9 0 0 1 1 14700 12900 16300
0 45 12 0 0 1 0 21900 22600 19900
0 16 9 0 0 0 1 0 0 0
0 34 11 0 0 1 1 19700 23500 25600
0 28 16 0 0 0 0 14200 14400 11500
0 34 11 0 0 1 1 25900 25200 25600
0 42 13 0 0 1 0 22300 22300 19600
0 24 14 0 0 1 0 15700 17000 18900
0 16 10 0 1 0 1 0 0 8290
0 30 12 0 0 1 0 20200 19100 21000
0 39 7 0 0 1 1 15900 14200 22300
0 49 9 0 0 1 1 25900 19600 25600
0 38 12 0 0 1 0 25900 15500 22800
0 26 14 0 0 1 0 8630 10800 25600
0 41 12 0 0 1 0 18800 12300 25600
0 33 11 0 0 1 1 8260 13000 13500
0 34 12 0 0 1 0 13200 9310 25600
0 30 12 0 0 1 0 24200 13200 16300
0 38 12 0 0 1 0 19200 8870 13100
0 29 12 0 0 1 0 22800 23600 22400
0 46 12 0 0 1 0 25900 25200 25600
0 21 15 0 0 0 0 3090 1650 0
0 25 12 0 0 0 0 12300 9960 15000
0 26 12 0 0 0 0 8840 13200 1930
0 47 12 0 0 1 0 0 0 0
0 31 9 0 0 1 1 14100 5400 5260
0 29 12 0 0 0 0 0 0 0
0 49 13 0 0 1 0 20300 20500 21100
0 37 8 0 0 1 1 15000 1530 6250
0 48 12 0 0 1 0 12000 13100 13600
0 48 14 0 0 1 0 25900 18600 0
0 25 12 0 0 1 0 21500 3410 7980
0 20 12 0 0 0 0 0 718 253
0 46 11 0 0 1 1 25900 25200 21500
0 39 12 0 0 1 0 17200 18400 19200
0 23 16 0 0 1 0 776 12500 0
0 24 12 0 0 1 0 13800 21200 25600
0 33 11 0 0 1 1 0 0 0
0 50 12 0 0 1 0 19900 3190 18600
0 31 16 0 0 0 0 17800 18400 19500
0 17 11 0 0 0 1 3140 6300 4550
0 16 10 0 0 0 1 0 0 709
0 44 17 0 0 1 0 25900 25200 25600
0 35 14 0 0 1 0 25900 25200 25600
0 42 16 0 0 1 0 25900 25200 25600
0 24 10 1 0 1 1 12200 10600 8200
0 26 16 0 0 1 0 25900 25200 25600
0 43 12 0 0 0 0 17000 16900 19400
0 41 12 0 0 1 0 25900 22500 25600
0 54 16 0 0 1 0 25900 25200 4.43
0 51 10 0 0 1 1 25700 25200 19800
0 44 12 0 0 1 0 25900 22100 25600
0 19 12 0 0 0 0 8280 2970 9890
0 29 16 0 0 0 0 17100 17300 22700
0 27 12 0 0 1 0 22000 21100 2150
0 49 12 0 0 0 0 25900 25200 22700
0 55 8 0 0 1 1 25400 25200 25600
0 43 11 0 0 1 1 25900 17200 22700
0 18 9 0 0 0 1 5280 1820 10300
0 32 16 0 0 1 0 25900 25200 25600
0 24 12 0 0 0 0 17000 9600 25600
0 45 12 0 0 1 0 25900 25200 25600
0 17 10 0 0 0 1 0 0 4860
0 40 12 0 0 1 0 25900 25200 25600
0 27 12 0 0 1 0 18400 20200 24700
0 28 18 0 0 1 0 16000 10300 25600
0 33 18 0 0 1 0 22900 25200 25600
0 28 12 0 0 1 0 25900 21900 24300
0 31 16 0 1 1 0 0 0 0
0 43 14 0 0 1 0 0 0 0
0 54 8 0 0 1 1 25900 25100 25600
0 21 13 0 0 0 0 14900 9180 5530
0 31 11 0 0 1 1 17800 17800 17600
0 37 11 0 0 1 1 25900 25200 25600
0 39 12 0 0 1 0 25900 21100 25600
0 50 8 0 0 1 1 25900 25200 25600
0 18 10 0 0 0 1 2970 4020 0
0 47 8 0 0 1 1 25900 11300 19200
0 19 12 0 0 0 0 1510 618 5380
0 16 8 0 0 0 1 0 0 528
0 50 16 0 0 1 0 25900 25200 25600
0 25 12 0 0 0 0 844 2350 10700
0 37 9 0 0 1 1 25900 23100 25600
0 21 12 0 0 0 0 9840 4270 5880
0 52 10 0 0 1 1 25900 25200 25600
0 29 16 0 0 1 0 24200 19400 21700
0 50 13 1 0 0 0 1060 1030 2500
0 35 13 0 0 1 0 25900 24400 25600
0 30 18 0 0 1 0 25200 21900 25600
0 21 16 0 0 1 0 4750 2320 19300
0 53 8 0 0 1 1 22500 21100 23100
0 17 9 0 0 1 1 4370 6000 856
0 32 12 0 0 1 0 20600 17500 23900
0 36 18 0 0 1 0 25900 25200 25600
0 39 18 0 0 1 0 25900 25200 25600
0 22 12 0 0 1 0 18100 17800 25600
0 33 11 0 0 1 1 16400 13800 17600
0 44 10 0 0 1 1 18600 25200 12700
0 34 12 0 1 1 0 25900 25200 25600
0 55 10 0 0 1 1 13800 10800 10700
0 39 16 0 0 1 0 24500 24100 24600
0 54 12 0 0 1 0 25900 25200 25600
0 24 16 0 0 0 0 14800 16300 0
0 22 16 0 0 1 0 1760 4570 0
0 46 12 0 0 1 0 0 0 0
0 26 13 0 0 1 0 25900 23000 25600
0 21 13 0 0 0 0 49 5510 21900
0 43 16 0 0 1 0 25900 25200 22100
0 37 18 0 0 1 0 25900 23400 25600
0 51 8 0 0 1 1 22500 19400 23100
0 46 10 0 0 1 1 25900 25200 25600
0 47 11 0 0 1 1 25900 25200 25600
0 25 12 1 0 1 0 0 0 0
0 31 11 1 0 1 1 0 0 0
0 33 12 1 0 1 0 25900 25200 25600
0 54 7 0 0 1 1 25900 25200 25600
0 16 9 0 0 0 1 0 0 5680
0 40 13 0 0 1 0 1940 0 0
0 44 12 0 0 1 0 22000 14600 25600
0 22 15 0 0 1 0 2060 0 0
0 53 12 1 0 0 0 0 0 0
0 19 12 1 0 0 0 496 304 1540
0 30 6 0 1 1 1 25800 19300 25600
0 31 16 0 0 0 0 25900 25200 25600
0 36 13 0 0 0 0 5610 14300 0
0 26 14 0 0 0 0 0 14.3 0
0 25 16 0 0 1 0 0 3550 10900
0 38 14 0 0 1 0 0 179 14500
0 53 16 1 0 1 0 2570 4030 2780
0 21 12 1 0 0 0 24400 16800 22100
0 52 11 0 0 1 1 25900 25200 1620
0 39 8 0 0 1 1 25900 25200 25600
0 48 8 0 0 0 1 20200 13300 19500
0 49 9 0 0 1 1 11500 485 15400
0 39 12 0 0 0 0 22400 23500 7820
0 53 8 0 0 1 1 25900 22900 25600
0 28 16 0 0 0 0 14400 23300 24900
0 23 16 0 0 1 0 2850 0 8280
0 31 12 0 0 1 0 20800 20100 0
0 55 9 0 1 1 1 17300 17200 3020
0 18 12 0 0 0 0 0 2800 0
0 30 12 1 0 1 0 25900 20200 17100
0 47 8 1 0 1 1 21100 22100 21800
0 24 12 1 0 0 0 7170 4510 9540
0 55 10 0 1 1 1 18600 18400 22800
0 25 9 0 0 1 1 21200 25200 25600
0 32 9 0 0 1 1 23900 23800 25600
0 32 12 0 0 0 0 22600 21700 6820
0 24 12 0 0 1 0 25900 25200 0
0 23 16 0 0 1 0 5600 17500 0
0 24 12 0 0 1 0 8120 12000 25600
0 22 14 0 0 1 0 14800 14400 20300
0 24 13 0 0 1 0 16600 7480 24700
0 29 14 0 0 1 0 22700 24400 25600
0 28 16 0 0 1 0 23700 21900 25600
0 48 12 0 0 1 0 10500 7960 5670
0 47 14 0 0 0 0 25900 25200 25600
0 20 12 0 0 0 0 0 5320 0
0 38 12 1 0 1 0 25900 24500 25600
0 53 3 1 0 1 1 21700 20200 25000
0 33 7 1 0 1 1 21500 20300 17100
0 38 11 1 0 1 1 22200 21400 21200
0 54 12 0 0 1 0 25900 1230 25600
0 25 14 0 0 1 0 25900 25200 25600
0 21 13 0 0 1 0 10900 17600 25000
0 36 12 0 0 1 0 25900 25200 25600
0 29 14 0 0 1 0 25900 25200 25600
0 31 12 0 0 1 0 25900 24100 25600
0 38 9 0 0 1 1 14400 25200 25600
0 44 16 0 0 1 0 25900 25200 25600
0 36 14 0 0 1 0 25900 21000 25600
0 26 12 0 0 1 0 19900 12800 0
0 52 3 0 0 1 1 20100 22900 25600
0 43 12 0 0 1 0 25900 25200 25600
0 25 13 0 0 1 0 18100 9330 25600
0 29 12 0 0 0 0 25900 25200 25600
0 22 14 0 0 1 0 16300 17300 25600
0 28 12 0 0 1 0 25900 25200 25600
0 41 12 0 0 1 0 13400 11500 21300
0 20 12 0 0 0 0 4230 2930 11700
0 20 12 0 0 0 0 9200 11200 12500
0 16 9 1 0 0 1 701 1670 1940
0 55 12 0 0 1 0 25100 25200 25600
0 22 12 0 0 1 0 12600 13800 16500
0 28 12 0 0 1 0 11500 12000 15200
0 55 6 0 0 1 1 112 0 0
0 31 12 0 0 1 0 16700 16000 14500
0 24 14 0 0 0 0 4290 14300 23900
0 18 12 0 0 0 0 3280 2930 12200
0 17 10 0 0 0 1 56.8 1890 5630
0 16 9 0 0 0 1 0 183 4220
0 51 4 0 0 1 1 25900 25200 25600
0 21 12 0 0 1 0 17400 13500 16700
0 44 12 0 0 1 0 25900 25200 25600
0 19 12 0 0 0 0 1380 134 2110
0 18 11 0 0 0 1 460 179 25600
0 54 15 0 0 1 0 19800 21100 22400
0 33 12 0 0 1 0 10800 6370 2940
0 22 11 0 0 1 1 261 13700 20200
0 44 12 0 0 1 0 25900 25200 25600
0 44 7 0 0 1 1 25900 25200 25600
0 19 12 0 0 0 0 1090 2800 23200
0 41 12 0 0 1 0 25900 25200 25600
0 21 12 0 0 0 0 1700 358 13600
0 24 12 0 0 1 0 25900 25200 25600
0 46 16 0 0 1 0 25900 25200 25600
0 30 12 0 0 1 0 25900 25200 25600
0 31 12 1 0 1 0 12200 12300 15200
0 45 14 0 0 1 0 25900 23300 25600
0 46 12 0 0 1 0 19900 8900 25000
0 18 12 0 1 0 0 2550 1260 0
0 32 12 0 0 1 0 24800 22100 25600
0 40 8 0 0 1 1 18700 16400 20300
0 27 16 0 0 1 0 23300 19900 25600
0 45 16 0 0 1 0 0 3710 21400
0 43 12 0 0 0 0 3160 21.5 2830
0 48 14 0 0 1 0 25900 25200 25600
0 27 16 0 0 1 0 5280 5290 25600
0 43 12 0 0 1 0 19600 6640 20000
0 20 12 0 0 0 0 3690 4020 22500
0 30 18 0 0 1 0 13300 25200 25600
0 24 16 0 0 1 0 17800 17500 20500
0 50 12 0 0 1 0 25900 20500 17200
0 52 12 0 0 1 0 25900 25200 25600
0 28 16 0 0 1 0 25900 25200 25600
0 51 12 0 0 1 0 17900 22600 25600
0 26 17 0 0 1 0 23500 21500 25600
0 27 12 0 0 1 0 17300 16900 18500
0 27 16 0 0 0 0 0 0 0
0 44 12 0 0 0 0 20700 17100 23900
0 48 12 0 0 1 0 0 0 0
0 19 12 0 0 0 0 0 648 3280
0 31 12 0 0 0 0 10300 6870 0
0 44 10 0 0 1 1 0 4670 4240
0 33 12 0 0 1 0 16900 18300 0
0 25 12 0 0 1 0 20800 22800 25600
0 25 14 0 0 1 0 24800 11400 25600
0 53 6 0 0 1 1 16000 18000 18200
0 55 9 0 0 0 1 21200 20500 8300
0 26 12 0 0 1 0 12500 13600 19400
0 29 12 0 0 1 0 0 75.2 0
0 18 8 0 0 1 1 4010 5400 9940
0 20 12 0 0 0 0 9460 14800 13300
0 23 12 0 0 1 0 18800 18800 18600
0 22 15 0 0 1 0 5390 11400 19500
0 20 12 0 0 0 0 14300 13200 24900
0 47 9 0 0 1 1 25900 25200 25600
0 34 12 0 0 1 0 25900 25200 25600
0 37 12 0 0 1 0 23900 24600 25600
0 16 10 0 0 0 1 476 901 91.6
0 35 12 0 0 1 0 25900 25200 25600
0 27 13 0 0 1 0 21300 16900 25600
0 50 8 0 0 1 1 0 0 0
0 16 10 0 0 0 1 0 1650 6780
0 45 12 0 0 1 0 25900 25200 25600
0 18 12 0 0 0 0 5560 6020 13700
0 17 10 0 0 0 1 0 2710 6780
0 19 12 0 0 0 0 2540 7430 18900
0 44 12 0 0 1 0 0 0 0
0 18 10 0 0 0 1 0 0 8150
0 16 9 0 0 0 1 0 0 4470
0 50 12 0 0 1 0 21300 22200 25400
0 35 18 0 0 1 0 1050 0 0
0 25 12 0 0 1 0 22000 22600 0
0 25 12 0 0 1 0 25900 25200 0
0 34 12 0 0 1 0 22200 22100 7120
0 31 12 0 0 1 0 21700 21000 25200
0 44 9 0 0 1 1 25900 25200 25600
0 19 12 0 0 0 0 2680 3800 17400
0 44 14 0 0 1 0 25900 25200 25600
0 18 12 0 0 0 0 4490 6120 7770
0 22 12 0 0 0 0 19000 19700 25600
0 23 13 0 0 0 0 9740 16100 25600
0 26 12 0 1 1 0 21900 18200 23700
0 21 12 0 0 1 0 2720 14700 25600
0 24 14 0 0 1 0 19600 13600 20200
0 37 12 0 0 1 0 9700 12100 10300
0 25 16 1 0 0 0 25900 22100 22300
0 23 15 1 0 0 0 41.1 1200 21300
0 28 16 0 0 1 0 17900 18200 21900
0 33 12 1 0 1 0 13400 9910 14300
0 31 17 0 0 1 0 0 0 0
0 29 16 0 0 1 0 25900 25200 25600
0 35 12 0 0 1 0 25900 13100 25600
0 41 12 0 0 1 0 21600 24200 25600
0 27 12 0 0 1 0 18800 3730 25600
0 23 10 0 0 0 1 20800 10600 25600
0 40 12 0 0 1 0 25700 24800 25600
0 16 9 0 0 0 1 0 0 8750
0 52 8 0 0 1 1 18400 21600 21900
0 34 18 0 0 1 0 25900 25200 25600
0 34 16 0 0 1 0 0 0 1050
0 21 9 0 0 0 1 1850 55.5 842
0 30 13 0 0 1 0 25900 25200 25600
0 22 11 0 0 1 1 15000 13000 19400
0 49 8 0 0 0 1 23400 16500 17500
0 51 8 0 0 0 1 23400 16200 0
0 31 16 0 0 1 0 9010 18300 4810
0 26 14 0 0 1 0 321 2820 0
0 25 15 0 0 1 0 7390 4740 12700
0 55 9 0 0 1 1 16700 21400 15700
0 48 11 0 0 1 1 23400 21900 25600
0 20 12 0 0 1 0 10900 22300 20700
0 25 12 0 0 1 0 24600 13400 23600
0 33 8 0 0 0 1 25900 25200 0
0 53 11 0 0 1 1 21800 19300 25200
0 23 12 0 0 0 0 9610 9260 0
0 34 12 0 0 1 0 14000 17900 17500
0 42 18 0 0 1 0 12200 11400 1720
0 26 11 0 0 1 1 10900 10100 8650
0 24 8 0 0 1 1 214 761 2340
0 29 11 0 0 1 1 2830 0 9790
0 17 11 0 0 0 1 355 2570 8860
0 36 12 0 0 1 0 19900 25200 25600
0 29 17 0 0 1 0 1670 3770 2920
0 28 9 0 0 1 1 15200 18900 25600
0 53 12 0 0 1 0 10200 11300 16200
0 21 13 0 0 0 0 0 2280 2990
0 20 12 0 0 0 0 8060 2080 25600
0 51 8 0 0 1 1 22300 24700 23700
0 43 16 0 0 1 0 25900 25200 25600
0 41 10 0 0 1 1 12500 8840 8170
0 30 12 0 0 1 0 0 0 0
0 45 13 0 0 1 0 18300 17700 19200
0 27 14 0 0 1 0 2320 2250 7650
0 32 12 0 0 1 0 11800 3770 16100
0 55 13 0 0 1 0 25900 25200 25600
0 30 12 0 0 1 0 0 0 0
0 29 12 0 0 1 0 14700 14300 17800
0 43 9 0 0 1 1 15400 13500 15300
0 22 12 0 0 1 0 167 3730 771
0 50 9 0 0 1 1 12800 13500 7010
0 47 14 0 0 0 0 25900 21600 15700
0 45 14 0 0 1 0 0 0 0
0 35 12 0 0 1 0 23700 20500 21700
0 42 12 0 0 1 0 25900 25200 25600
0 17 11 0 0 0 1 1550 9380 17500
0 51 8 0 0 1 1 21900 23000 25600
0 36 12 0 0 1 0 13600 3410 16400
0 33 12 0 0 1 0 25900 25200 25600
0 47 12 0 0 1 0 10900 20300 19400
0 22 8 0 0 1 1 1610 2200 0
0 18 12 0 0 0 0 1380 3720 7710
0 29 12 0 0 0 0 15400 14500 15800
0 16 10 0 0 0 1 0 0 0
0 20 12 0 0 0 0 16800 18700 13100
0 17 10 0 0 1 1 0 0 3860
0 49 12 0 0 1 0 25900 25200 24800
0 21 12 0 0 0 0 11900 21700 22300
0 32 12 0 0 1 0 0 0 0
0 27 12 0 0 1 0 8310 8540 9820
0 21 15 0 0 0 0 13800 19100 18700
0 32 7 0 0 1 1 8720 13200 16100
0 26 18 0 0 1 0 9520 2160 6320
0 24 12 0 0 1 0 2300 519 0
0 24 12 0 0 1 0 18200 20600 25600
0 21 13 0 0 0 0 11200 10500 7180
0 24 16 0 0 0 0 0 0 0
0 50 8 0 0 1 1 25900 25200 25600
0 31 16 0 0 1 0 23500 24000 25600
0 46 12 0 0 1 0 21400 20300 25400
0 40 13 0 0 1 0 25900 25200 25600
0 27 16 0 0 1 0 8320 16100 16300
0 19 12 0 0 1 0 11800 24600 25000
0 36 12 0 0 1 0 25900 23900 25600
0 33 16 0 0 1 0 25900 23600 25600
0 39 14 0 0 1 0 25900 25200 0
0 36 16 0 0 1 0 24700 24100 25600
0 52 12 0 0 1 0 25900 25200 16000
0 46 16 0 0 1 0 25900 25200 25600
0 38 14 0 0 1 0 25900 25200 25600
0 29 18 0 0 1 0 21100 25200 25600
0 48 12 0 0 1 0 13000 7610 14000
0 21 14 0 0 0 0 5230 9910 14800
0 48 12 0 0 1 0 22000 22400 24800
0 45 12 0 0 1 0 21800 22500 25600
0 43 12 0 0 1 0 25900 23900 23300
0 31 13 0 0 1 0 25600 21400 25600
0 18 11 0 0 0 1 754 392 17100
0 16 9 0 0 0 1 443 2140 3670
0 39 12 0 0 1 0 25900 25200 25600
0 18 12 0 0 0 0 1240 9020 25600
0 54 14 0 0 1 0 13700 13300 15900
0 19 11 0 0 0 1 0 1170 12000
0 42 12 0 0 1 0 5870 5340 2260
0 18 11 0 0 0 1 827 1560 10200
0 29 14 0 0 0 0 7600 12400 20300
0 37 16 0 0 1 0 21900 21900 22900
0 32 12 0 0 1 0 17300 18400 21600
0 27 16 0 0 0 0 25900 25200 25600
0 41 12 0 0 0 0 10800 17900 6480
0 45 12 0 0 1 0 25900 25200 25600
0 18 11 0 0 0 1 74.5 0 1750
0 32 13 0 0 1 0 25500 25200 0
0 31 12 0 0 1 0 535 0 3860
0 49 8 0 0 1 1 0 623 384
0 37 12 0 0 1 0 13200 19500 14500
0 47 12 0 0 1 0 25900 25200 25600
0 20 12 0 0 0 0 2110 5010 11800
0 54 14 0 0 1 0 25900 25200 13400
0 30 11 0 0 1 1 8810 12300 15100
0 33 12 0 0 1 0 0 0 25600
0 31 17 0 0 1 0 25900 25200 25600
0 52 13 0 0 1 0 25900 25200 20200
0 29 12 0 0 1 0 25900 25200 25600
0 48 6 0 0 1 1 25900 24500 23100
0 51 4 0 0 1 1 18300 17100 23000
0 22 12 0 0 0 0 12400 15200 19000
0 16 10 0 1 0 1 0 188 8790
0 36 16 0 0 1 0 25900 24900 25600
0 47 9 0 0 1 1 22100 22300 24900
0 23 16 0 0 1 0 19100 18800 21700
0 41 12 0 0 1 0 25900 25200 8650
0 29 15 0 0 1 0 25900 24700 25600
0 24 12 0 0 0 0 18800 21200 15200
0 22 12 1 0 1 0 22800 21600 15500
0 25 12 0 0 0 0 11700 19000 22900
0 29 16 0 0 0 0 18800 25200 25600
0 19 11 0 1 0 1 1340 11800 14400
0 19 12 0 0 0 0 858 2950 25600
0 18 10 0 0 0 1 0 630 15900
0 46 12 0 1 1 0 25900 25200 25600
0 28 11 0 1 1 1 25900 25200 25600
0 38 12 0 0 0 0 15600 14000 0
0 27 12 0 0 1 0 25900 24000 25600
0 22 12 0 0 0 0 0 0 0
0 24 16 0 0 1 0 20200 25200 25600
0 41 12 0 0 1 0 23200 25200 25600
0 24 12 0 0 0 0 9380 8130 13400
0 46 12 0 0 1 0 13300 20100 10400
0 42 8 1 0 1 1 20700 17200 23500
0 17 9 1 0 0 1 1650 845 325
0 46 6 0 0 1 1 21200 17900 25600
0 44 12 0 0 1 0 21700 21600 22000
0 27 12 0 0 1 0 15200 10100 1580
0 39 12 0 0 1 0 25500 25200 15000
0 29 14 0 0 1 0 5640 6210 5780
0 53 12 0 0 1 0 23600 17000 25600
0 26 12 0 0 1 0 3830 4830 0
0 46 12 0 0 1 0 13800 12300 0
0 55 10 0 0 1 1 0 0 17100
0 29 8 0 0 1 1 16300 17400 24300
0 44 12 0 0 0 0 10600 10400 11500
0 19 11 0 0 1 1 11500 8870 18100
0 50 10 0 0 1 1 25900 22100 21200
0 34 12 0 0 1 0 25900 21500 25400
0 39 12 0 0 1 0 25500 25200 25600
0 47 12 0 0 1 0 3140 2870 4950
0 24 12 0 0 1 0 7640 1550 3260
0 27 12 0 0 0 0 11600 9480 16700
0 26 12 0 0 1 0 14600 1080 19500
0 29 12 0 0 1 0 25900 25200 25600
0 47 13 0 0 1 0 24400 25200 25600
0 22 15 0 0 0 0 3510 0 9850
0 51 12 0 0 1 0 25400 25200 25600
0 50 7 0 0 1 1 0 16500 2820
0 46 12 0 0 1 0 25900 25200 0
0 19 13 0 0 0 0 6950 7800 3310
0 37 12 0 0 1 0 25900 24700 25100
0 26 13 0 0 1 0 21000 25200 25600
0 22 13 0 0 1 0 17100 13700 25100
0 30 12 0 0 1 0 25900 17600 25600
0 34 12 0 0 1 0 24400 25200 25600
0 48 12 0 0 1 0 25600 25200 25600
0 17 11 0 0 0 1 2770 2150 21400
0 49 12 0 0 1 0 25900 25200 25600
0 22 16 0 0 1 0 11000 7660 21700
0 22 12 0 0 0 0 24200 22800 25600
0 27 16 0 0 1 0 19900 23000 25600
0 27 16 0 0 1 0 20700 25200 25600
0 45 12 0 0 1 0 0 4410 12300
0 20 13 0 0 0 0 0 3200 14300
0 25 14 0 0 1 0 0 3320 25600
0 25 12 0 0 1 0 25900 25200 25600
0 28 16 1 0 1 0 6420 3690 25600
0 27 11 1 0 1 1 16700 18800 0
0 36 9 1 0 1 1 18400 16400 22100
0 36 5 1 0 1 1 18000 21200 25400
0 32 11 1 0 1 1 25900 25200 25600
0 34 12 0 0 1 0 25900 25200 25600
0 39 9 0 0 1 1 25300 24800 8470
0 44 12 0 0 1 0 25900 19600 24600
0 17 7 0 0 0 1 1440 1250 4480
0 40 12 0 0 1 0 22500 24200 25300
0 31 18 0 0 1 0 25900 25200 25600
0 35 12 0 0 1 0 25900 25200 25600
0 42 14 0 0 1 0 0 0 0
0 17 11 0 0 0 1 0 2550 12000
0 28 15 0 0 1 0 15600 14000 446
0 24 12 0 0 0 0 6610 4520 2050
0 49 11 0 0 1 1 19200 17400 18300
0 27 12 0 0 0 0 16700 7250 11400
0 30 16 0 0 0 0 15200 0 0
0 29 18 0 0 1 0 21300 21300 24800
0 33 12 0 0 1 0 392 0 0
0 43 12 0 0 1 0 24000 22700 20300
0 17 11 0 0 0 1 90.1 3430 13400
0 16 9 0 0 0 1 0 1180 2780
0 47 12 0 0 1 0 25900 25200 25600
0 52 14 0 0 1 0 25900 25200 25600
0 38 12 0 0 0 0 23900 22000 23600
0 25 13 0 0 1 0 15000 17600 25600
0 29 12 0 0 1 0 17400 6870 22200
0 19 12 0 0 1 0 7290 13600 17700
0 30 9 0 0 1 1 25900 25200 25600
0 38 12 0 0 1 0 17700 16700 0
0 18 10 0 0 0 1 2030 2040 5790
0 39 7 0 0 1 1 25900 25200 25600
0 54 12 0 0 1 0 25900 25200 25600
0 18 11 0 0 0 1 163 308 3710
0 54 10 0 0 1 1 25900 25200 25600
0 34 12 0 0 1 0 25900 25200 25600
0 52 8 0 0 1 1 24200 25200 25600
0 51 12 0 0 1 0 25900 25200 25300
